Cruise	Station	Type	mon/day/yr	hh:mm	Lon[°E]	Lat[°N]	QF	Pressure[dbar]	QF	Temperature[°C]	QF	Salinity[PSU]	QF	Sigma_theta[kg/m^3]	QF	Depth[m]	QF	Oxygen[µmol/kg]	QF	OxygenSat[%]	QF	Nitrate[µmol/kg]	QF	Chl_a[mg/m^3]	QF	Chl_a_corr[mg/m^3]	QF	b_bp700[1/m]	QF	b_bp_corr[1/m]	QF	POC[mmol/m^3]	QF	pHinsitu[Total]	QF	pH25C[Total]	QF	TALK_LIAR[µmol/kg]	QF	DIC_LIAR[µmol/kg]	QF	pCO2_LIAR[µatm]	QF
5904471	81	C	03/25/2017	05:07	3.388	-64.969	0	161.73	0	0.2370	0	34.6568	0	27.817	0	160.082	0	208.42	0	60.1	0	33.50	0	0.0180	0	0.0060	0	0.000368	1	-1E+10	1	1.21	1	7.9489	8	7.5915	8	2350	0	2256	8	 -1e10	1
5904471	81	C	03/25/2017	05:07	3.388	-64.969	0	150.98	0	0.2284	0	34.6560	0	27.816	0	149.446	0	208.23	0	60.0	0	33.53	0	0.0216	0	0.0072	0	0.000424	1	-1E+10	1	1.36	1	7.9499	8	7.5918	8	2350	0	2255	8	 -1e10	1
5904471	81	C	03/25/2017	05:07	3.388	-64.969	0	141.33	0	0.1880	0	34.6525	0	27.816	0	139.897	0	209.36	0	60.3	0	33.53	0	0.0360	0	0.0120	0	0.000492	1	-1E+10	1	1.53	1	7.9523	8	7.5931	8	2350	0	2254	8	 -1e10	1
5904471	81	C	03/25/2017	05:07	3.388	-64.969	0	131.50	0	0.1325	0	34.6488	0	27.816	0	130.170	0	210.90	0	60.7	0	33.48	0	0.0360	0	0.0120	0	0.000435	1	-1E+10	1	1.39	1	7.9559	8	7.5951	8	2349	0	2253	8	 -1e10	1
5904471	81	C	03/25/2017	05:07	3.388	-64.969	0	119.48	0	-0.1094	0	34.6312	0	27.814	0	118.275	0	217.02	0	62.0	0	33.31	0	0.0648	0	0.0216	0	0.000492	1	-1E+10	1	1.53	1	7.9667	8	7.6010	8	2347	0	2249	8	 -1e10	1
5904471	81	C	03/25/2017	05:07	3.388	-64.969	0	110.44	0	-0.3846	0	34.6084	0	27.810	0	109.328	0	226.23	0	64.2	0	33.11	0	0.0936	0	0.0312	0	0.000582	1	-1E+10	1	1.77	1	7.9782	8	7.6070	8	2345	0	2245	8	 -1e10	1
5904471	81	C	03/25/2017	05:07	3.388	-64.969	0	100.77	0	-0.6731	0	34.5787	0	27.799	0	99.758	0	238.25	0	67.1	0	32.78	0	0.1152	0	0.0384	0	0.000661	1	-1E+10	1	1.97	1	7.9927	8	7.6156	8	2343	0	2239	8	 -1e10	1
5904471	81	C	03/25/2017	05:07	3.388	-64.969	0	93.36	0	-1.1257	0	34.5463	0	27.791	0	92.424	0	251.90	0	70.0	0	32.00	0	0.1404	0	0.0468	0	0.000694	1	-1E+10	1	2.06	1	8.0060	8	7.6208	8	2340	0	2235	8	 -1e10	1
5904471	81	C	03/25/2017	05:07	3.388	-64.969	0	86.25	0	-1.3679	0	34.5196	0	27.777	0	85.387	0	265.88	0	73.4	0	31.58	0	0.2412	0	0.0804	0	0.000829	1	-1E+10	1	2.41	1	8.0204	8	7.6300	8	2339	0	2231	8	 -1e10	1
5904471	81	C	03/25/2017	05:07	3.388	-64.969	0	79.29	0	-1.4956	0	34.5015	0	27.767	0	78.498	0	276.05	0	76.0	0	31.44	0	0.3528	0	0.1176	0	0.000863	1	-1E+10	1	2.50	1	8.0257	8	7.6327	8	2338	0	2228	8	 -1e10	1
5904471	81	C	03/25/2017	05:07	3.388	-64.969	0	72.59	0	-1.4721	0	34.4882	0	27.755	0	71.866	0	281.16	0	77.4	0	31.08	0	0.4104	0	0.1368	0	0.001896	1	-1E+10	1	5.18	1	8.0393	8	7.6452	8	2337	0	2223	8	 -1e10	1
5904471	81	C	03/25/2017	05:07	3.388	-64.969	0	66.03	0	-1.0957	0	34.4495	0	27.711	0	65.372	0	284.97	0	79.2	0	29.95	0	0.6300	0	0.2100	0	0.001624	1	-1E+10	1	4.48	1	8.0509	8	7.6612	8	2335	0	2215	8	 -1e10	1
5904471	81	C	03/25/2017	05:07	3.388	-64.969	0	59.90	0	0.2133	0	34.3450	0	27.566	0	59.304	0	282.81	0	81.3	0	26.35	0	0.4500	0	0.1500	0	0.001582	1	-1E+10	1	4.37	1	8.1034	8	7.7294	8	2330	0	2183	8	 -1e10	1
5904471	81	C	03/25/2017	05:07	3.388	-64.969	0	55.29	0	0.9561	0	34.2996	0	27.485	0	54.741	0	298.69	0	87.5	0	25.32	0	0.4752	0	0.1584	0	0.001629	1	-1E+10	1	4.49	1	8.0952	8	7.7330	8	2329	0	2181	8	 -1e10	1
5904471	81	C	03/25/2017	05:07	3.388	-64.969	0	50.53	0	0.9618	0	34.3027	0	27.487	0	50.029	0	309.73	0	90.8	0	25.32	0	0.4176	0	0.1392	0	0.001005	1	-1E+10	1	2.87	1	8.0974	8	7.7349	8	2329	0	2181	8	 -1e10	1
5904471	81	C	03/25/2017	05:07	3.388	-64.969	0	45.54	0	0.9602	0	34.3022	0	27.487	0	45.089	0	314.64	0	92.2	0	25.21	0	0.3456	0	0.1152	0	0.000903	1	-1E+10	1	2.60	1	8.0977	8	7.7350	8	2329	0	2181	8	 -1e10	1
5904471	81	C	03/25/2017	05:07	3.388	-64.969	0	40.96	0	0.9592	0	34.3021	0	27.487	0	40.555	0	316.64	0	92.8	0	25.29	0	0.4716	0	0.1572	0	0.001232	1	-1E+10	1	3.46	1	8.1001	8	7.7370	8	2330	0	2180	8	 -1e10	1
5904471	81	C	03/25/2017	05:07	3.388	-64.969	0	36.68	0	0.9574	0	34.3020	0	27.487	0	36.317	0	318.69	0	93.4	0	25.34	0	0.3456	0	0.1152	0	0.000858	1	-1E+10	1	2.48	1	8.0993	8	7.7361	8	2330	0	2181	8	 -1e10	1
5904471	81	C	03/25/2017	05:07	3.388	-64.969	0	32.47	0	0.9582	0	34.3006	0	27.486	0	32.149	0	319.28	0	93.6	0	25.35	0	0.3456	0	0.1152	0	0.000858	1	-1E+10	1	2.48	1	8.1015	8	7.7380	8	2330	0	2180	8	 -1e10	1
5904471	81	C	03/25/2017	05:07	3.388	-64.969	0	28.05	0	0.9583	0	34.2946	0	27.481	0	27.773	0	318.78	0	93.4	0	25.24	0	0.3816	0	0.1272	0	0.002049	1	-1E+10	1	5.58	1	8.1024	8	7.7387	8	2329	0	2179	8	 -1e10	1
5904471	81	C	03/25/2017	05:07	3.388	-64.969	0	23.79	0	0.9605	0	34.2920	0	27.479	0	23.555	0	319.37	0	93.6	0	25.32	0	0.5688	0	0.1896	0	0.005702	1	-1E+10	1	15.08	1	8.1033	8	7.7394	8	2328	0	2178	8	 -1e10	1
5904471	81	C	03/25/2017	05:07	3.388	-64.969	0	19.64	0	0.9617	0	34.2895	0	27.477	0	19.447	0	319.75	0	93.7	0	25.33	0	0.3456	0	0.1152	0	0.000994	1	-1E+10	1	2.84	1	8.1058	8	7.7416	8	2328	0	2177	8	 -1e10	1
5904471	81	C	03/25/2017	05:07	3.388	-64.969	0	15.35	0	0.9603	0	34.2889	0	27.476	0	15.199	0	319.96	0	93.8	0	25.15	0	0.3132	0	0.1044	0	0.000858	1	-1E+10	1	2.48	1	8.1064	8	7.7420	8	2328	0	2177	8	 -1e10	1
5904471	81	C	03/25/2017	05:07	3.388	-64.969	0	11.45	0	0.9552	0	34.2853	0	27.474	0	11.337	0	321.35	0	94.1	0	25.22	0	0.3708	0	0.1236	0	0.001142	1	-1E+10	1	3.22	1	8.1082	8	7.7435	8	2328	0	2176	8	 -1e10	1
5904471	81	C	03/25/2017	05:07	3.388	-64.969	0	8.20	0	0.9439	0	34.2804	0	27.470	0	8.119	0	320.71	0	93.9	0	25.12	0	0.3708	0	0.1236	0	0.001550	1	-1E+10	1	4.28	1	8.1099	8	7.7447	8	2327	0	2175	8	 -1e10	1
5904471	81	C	03/25/2017	05:07	3.388	-64.969	0	5.63	0	0.9399	0	34.2790	0	27.470	0	5.575	0	320.93	0	94.0	0	25.12	0	0.3312	0	0.1104	0	0.000915	1	-1E+10	1	2.63	1	8.1113	8	7.7459	8	2327	0	2174	8	 -1e10	1
5904471	81	C	03/25/2017	05:07	3.388	-64.969	0																																				
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	1698.94	0	0.0607	0	34.6697	0	27.841	0	1675.466	0	214.89	0	61.7	0	33.44	0	0.0000	0	0.0000	0	0.000231	1	-1E+10	1	0.85	1	12.4041	8	-1e10	1	2355	0	 -1e10	1	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	1598.51	0	0.1000	0	34.6715	0	27.840	0	1576.797	0	213.10	0	61.3	0	33.38	0	0.0000	0	0.0000	0	0.000186	1	-1E+10	1	0.74	1	12.3919	8	-1e10	1	2355	0	 -1e10	1	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	1499.31	0	0.1378	0	34.6731	0	27.839	0	1479.291	0	211.12	0	60.7	0	33.60	0	0.0000	0	0.0000	0	0.000208	1	-1E+10	1	0.80	1	12.3994	8	-1e10	1	2355	0	 -1e10	1	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	1398.54	0	0.1670	0	34.6741	0	27.838	0	1380.196	0	209.60	0	60.4	0	33.64	0	0.0000	0	0.0000	0	0.000209	1	-1E+10	1	0.80	1	12.4078	8	-1e10	1	2355	0	 -1e10	1	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	1299.29	0	0.2002	0	34.6753	0	27.837	0	1282.549	0	208.07	0	60.0	0	33.65	0	0.0000	0	0.0000	0	0.000220	1	-1E+10	1	0.83	1	12.4238	8	-1e10	1	2355	0	 -1e10	1	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	1198.49	0	0.2290	0	34.6770	0	27.836	0	1183.331	0	206.60	0	59.6	0	33.79	0	0.0036	0	0.0012	0	0.000231	1	-1E+10	1	0.85	1	12.4002	8	-1e10	1	2356	0	 -1e10	1	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	1099.74	0	0.2737	0	34.6789	0	27.835	0	1086.085	0	204.67	0	59.1	0	33.72	0	0.0036	0	0.0012	0	0.000220	1	-1E+10	1	0.83	1	12.4133	8	-1e10	1	2356	0	 -1e10	1	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	999.71	0	0.3292	0	34.6808	0	27.833	0	987.533	0	202.76	0	58.6	0	33.64	0	0.0000	0	0.0000	0	0.000254	1	-1E+10	1	0.91	1	12.4259	8	-1e10	1	2356	0	 -1e10	1	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	951.32	0	0.3502	0	34.6817	0	27.832	0	939.841	0	201.89	0	58.4	0	33.57	0	0.0000	0	0.0000	0	0.000254	1	-1E+10	1	0.91	1	12.4288	8	-1e10	1	2356	0	 -1e10	1	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	900.78	0	0.3759	0	34.6830	0	27.832	0	890.018	0	200.96	0	58.2	0	33.66	0	0.0000	0	0.0000	0	0.000266	1	-1E+10	1	0.94	1	12.2210	8	-1e10	1	2356	0	 -1e10	1	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	851.50	0	0.4099	0	34.6843	0	27.831	0	841.426	0	199.73	0	57.9	0	33.87	0	0.0036	0	0.0012	0	0.000254	1	-1E+10	1	0.91	1	12.2346	8	-1e10	1	2356	0	 -1e10	1	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	801.37	0	0.4404	0	34.6851	0	27.830	0	791.984	0	198.48	0	57.6	0	33.67	0	0.0036	0	0.0012	0	0.000255	1	-1E+10	1	0.92	1	12.2113	8	-1e10	1	2356	0	 -1e10	1	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	750.61	0	0.4521	0	34.6851	0	27.829	0	741.908	0	198.01	0	57.4	0	33.80	0	0.0036	0	0.0012	0	0.000357	1	-1E+10	1	1.18	1	12.1988	8	-1e10	1	2356	0	 -1e10	1	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	701.44	0	0.4617	0	34.6843	0	27.827	0	693.390	0	197.71	0	57.4	0	33.84	0	0.0036	0	0.0012	0	0.000266	1	-1E+10	1	0.94	1	12.1403	8	-1e10	1	2356	0	 -1e10	1	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	651.66	0	0.4788	0	34.6854	0	27.827	0	644.258	0	197.32	0	57.3	0	33.72	0	0.0036	0	0.0012	0	0.000300	1	-1E+10	1	1.03	1	12.1044	8	-1e10	1	2356	0	 -1e10	1	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	601.60	0	0.4656	0	34.6824	0	27.825	0	594.838	0	197.89	0	57.4	0	33.64	0	0.0000	0	0.0000	0	0.000266	1	-1E+10	1	0.94	1	12.0313	8	-1e10	1	2355	0	 -1e10	1	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	551.34	0	0.4742	0	34.6818	0	27.824	0	545.209	0	198.29	0	57.6	0	33.68	0	0.0000	0	0.0000	0	0.000277	1	-1E+10	1	0.97	1	11.1976	8	-1e10	1	2355	0	 -1e10	1	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	501.66	0	0.4359	0	34.6774	0	27.823	0	496.141	0	199.70	0	57.9	0	33.56	0	0.0036	0	0.0012	0	0.000459	1	-1E+10	1	1.45	1	10.9403	8	-1e10	1	2354	0	 -1e10	1	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	451.55	0	0.4372	0	34.6769	0	27.822	0	446.636	0	200.00	0	58.0	0	33.47	0	0.0036	0	0.0012	0	0.000323	1	-1E+10	1	1.09	1	10.9350	8	-1e10	1	2354	0	 -1e10	1	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	401.54	0	0.4248	0	34.6755	0	27.822	0	397.218	0	200.75	0	58.2	0	33.52	0	0.0000	0	0.0000	0	0.000345	1	-1E+10	1	1.15	1	10.8746	8	-1e10	1	2354	0	 -1e10	1	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	381.49	0	0.3971	0	34.6724	0	27.821	0	377.402	0	201.75	0	58.4	0	33.60	0	0.0072	0	0.0024	0	0.000481	1	-1E+10	1	1.50	1	10.4145	8	-1e10	1	2354	0	 -1e10	1	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	360.85	0	0.3646	0	34.6689	0	27.820	0	357.001	0	202.93	0	58.7	0	33.58	0	0.0072	0	0.0024	0	0.000368	1	-1E+10	1	1.21	1	10.6678	8	-1e10	1	2353	0	 -1e10	1	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	350.83	0	0.3584	0	34.6678	0	27.819	0	347.096	0	203.37	0	58.8	0	33.55	0	0.0036	0	0.0012	0	0.000391	1	-1E+10	1	1.27	1	10.2872	8	-1e10	1	2353	0	 -1e10	1	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	340.78	0	0.3479	0	34.6682	0	27.820	0	337.161	0	203.72	0	58.9	0	33.67	0	0.0108	0	0.0036	0	0.000436	1	-1E+10	1	1.39	1	10.6663	8	-1e10	1	2353	0	 -1e10	1	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	331.07	0	0.3417	0	34.6666	0	27.819	0	327.562	0	203.98	0	59.0	0	33.56	0	0.0036	0	0.0012	0	0.000402	1	-1E+10	1	1.30	1	10.2709	8	-1e10	1	2353	0	 -1e10	1	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	321.35	0	0.3406	0	34.6669	0	27.819	0	317.953	0	204.13	0	59.0	0	33.53	0	0.0108	0	0.0036	0	0.000436	1	-1E+10	1	1.39	1	10.3547	8	-1e10	1	2353	0	 -1e10	1	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	311.68	0	0.3351	0	34.6665	0	27.819	0	308.392	0	204.31	0	59.1	0	33.64	0	0.0108	0	0.0036	0	0.000390	1	-1E+10	1	1.27	1	10.0725	8	-1e10	1	2353	0	 -1e10	1	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	301.40	0	0.3713	0	34.6684	0	27.819	0	298.228	0	203.72	0	59.0	0	33.58	0	0.0072	0	0.0024	0	0.000436	1	-1E+10	1	1.39	1	9.4392	8	-1e10	1	2353	0	 -1e10	1	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	291.68	0	0.3653	0	34.6686	0	27.819	0	288.617	0	203.43	0	58.9	0	33.70	0	0.0036	0	0.0012	0	0.000413	1	-1E+10	1	1.33	1	9.4871	8	-1e10	1	2353	0	 -1e10	1	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	281.73	0	0.3871	0	34.6702	0	27.819	0	278.778	0	202.80	0	58.7	0	33.61	0	0.0036	0	0.0012	0	0.000402	1	-1E+10	1	1.30	1	9.5957	8	-1e10	1	2353	0	 -1e10	1	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	271.34	0	0.3506	0	34.6673	0	27.819	0	268.504	0	203.54	0	58.9	0	33.67	0	0.0072	0	0.0024	0	0.000436	1	-1E+10	1	1.39	1	9.6807	8	-1e10	1	2353	0	 -1e10	1	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	259.63	0	0.3181	0	34.6634	0	27.818	0	256.923	0	204.72	0	59.2	0	33.53	0	0.0072	0	0.0024	0	0.000413	1	-1E+10	1	1.33	1	9.6042	8	-1e10	1	2352	0	 -1e10	1	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	250.43	0	0.2688	0	34.6594	0	27.817	0	247.825	0	206.08	0	59.5	0	33.56	0	0.0180	0	0.0060	0	0.000424	1	-1E+10	1	1.36	1	9.5074	8	-1e10	1	2352	0	 -1e10	1	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	240.81	0	0.2711	0	34.6605	0	27.818	0	238.310	0	206.59	0	59.6	0	33.70	0	0.0108	0	0.0036	0	0.000617	1	-1E+10	1	1.86	1	9.3771	8	-1e10	1	2352	0	 -1e10	1	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	231.14	0	0.2805	0	34.6611	0	27.818	0	228.746	0	207.06	0	59.8	0	33.64	0	0.0108	0	0.0036	0	0.000424	1	-1E+10	1	1.36	1	9.3805	8	-1e10	1	2352	0	 -1e10	1	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	220.86	0	0.2970	0	34.6621	0	27.818	0	218.578	0	206.10	0	59.5	0	33.62	0	0.0108	0	0.0036	0	0.000413	1	-1E+10	1	1.33	1	9.3952	8	-1e10	1	2352	0	 -1e10	1	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	210.90	0	0.2966	0	34.6621	0	27.818	0	208.726	0	206.03	0	59.5	0	33.66	0	0.0108	0	0.0036	0	0.000402	1	-1E+10	1	1.30	1	9.3869	8	-1e10	1	2352	0	 -1e10	1	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	201.72	0	0.2825	0	34.6604	0	27.817	0	199.645	0	207.02	0	59.8	0	33.54	0	0.0180	0	0.0060	0	0.000379	1	-1E+10	1	1.24	1	8.2007	8	7.8269	8	2352	0	2159	8	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	191.16	0	0.2687	0	34.6588	0	27.817	0	189.198	0	206.91	0	59.7	0	33.65	0	0.0144	0	0.0048	0	0.000402	1	-1E+10	1	1.30	1	8.3125	8	7.9328	8	2351	0	2105	8	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	180.94	0	0.2596	0	34.6580	0	27.816	0	179.088	0	207.27	0	59.8	0	33.68	0	0.0180	0	0.0060	0	0.000390	1	-1E+10	1	1.27	1	8.4138	8	8.0297	8	2351	0	2049	8	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	171.58	0	0.2684	0	34.6578	0	27.816	0	169.827	0	207.47	0	59.9	0	33.53	0	0.0144	0	0.0048	0	0.000402	1	-1E+10	1	1.30	1	8.3429	8	7.9612	8	2350	0	2088	8	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	161.37	0	0.2688	0	34.6579	0	27.816	0	159.726	0	207.60	0	59.9	0	33.45	0	0.0180	0	0.0060	0	0.000402	1	-1E+10	1	1.30	1	8.3320	8	7.9504	8	2350	0	2094	8	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	151.02	0	0.2169	0	34.6547	0	27.816	0	149.485	0	208.72	0	60.2	0	33.48	0	0.0180	0	0.0060	0	0.000356	1	-1E+10	1	1.18	1	8.3858	8	8.0009	8	2350	0	2066	8	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	138.85	0	0.1049	0	34.6454	0	27.815	0	137.443	0	212.41	0	61.1	0	33.34	0	0.0468	0	0.0156	0	0.000413	1	-1E+10	1	1.33	1	8.3037	8	7.9197	8	2349	0	2110	8	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	130.74	0	-0.0320	0	34.6326	0	27.812	0	129.417	0	217.62	0	62.3	0	33.29	0	0.0540	0	0.0180	0	0.000503	1	-1E+10	1	1.56	1	8.3959	8	8.0059	8	2348	0	2061	8	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	121.55	0	-0.3429	0	34.6073	0	27.807	0	120.323	0	226.73	0	64.4	0	32.95	0	0.0828	0	0.0276	0	0.000537	1	-1E+10	1	1.65	1	8.4178	8	8.0215	8	2346	0	2050	8	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	110.93	0	-0.7133	0	34.5781	0	27.800	0	109.813	0	239.70	0	67.4	0	32.72	0	0.1188	0	0.0396	0	0.000490	1	-1E+10	1	1.53	1	8.4136	8	8.0111	8	2344	0	2055	8	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	100.70	0	-0.9248	0	34.5576	0	27.792	0	99.689	0	250.77	0	70.1	0	32.48	0	0.1368	0	0.0456	0	0.002101	1	-1E+10	1	5.72	1	8.4457	8	8.0383	8	2342	0	2037	8	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	92.75	0	-1.2021	0	34.5358	0	27.785	0	91.820	0	260.42	0	72.3	0	31.98	0	0.1620	0	0.0540	0	0.000750	1	-1E+10	1	2.20	1	8.4578	8	8.0452	8	2340	0	2032	8	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	84.90	0	-1.3475	0	34.5110	0	27.770	0	84.050	0	270.25	0	74.7	0	31.85	0	0.2808	0	0.0936	0	0.000750	1	-1E+10	1	2.20	1	9.9165	8	-1e10	1	2339	0	 -1e10	1	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	76.80	0	-0.9493	0	34.4629	0	27.716	0	76.033	0	277.57	0	77.5	0	30.03	0	0.3816	0	0.1272	0	0.001057	1	-1E+10	1	3.00	1	8.5099	8	8.0991	8	2336	0	1995	8	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	69.64	0	-0.6295	0	34.4262	0	27.673	0	68.946	0	284.48	0	80.1	0	28.75	0	0.4860	0	0.1620	0	0.001285	1	-1E+10	1	3.59	1	8.5192	8	8.1131	8	2334	0	1986	8	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	63.04	0	-0.0269	0	34.3695	0	27.599	0	62.412	0	291.57	0	83.3	0	26.70	0	0.3456	0	0.1152	0	0.001139	1	-1E+10	1	3.22	1	8.5624	8	8.1647	8	2332	0	1950	8	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	57.29	0	0.5396	0	34.2925	0	27.505	0	56.721	0	303.26	0	87.9	0	25.42	0	0.4140	4	0.1152	4	0.002763	1	-1E+10	1	7.44	1	8.5229	8	8.1355	8	2328	0	1967	8	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	51.64	0	0.5414	0	34.2957	0	27.508	0	51.127	0	314.55	0	91.2	0	25.42	0	0.2448	4	0.1152	4	0.000902	1	-1E+10	1	2.60	1	8.5594	8	8.1707	8	2328	0	1944	8	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	46.22	0	0.5443	0	34.2939	0	27.506	0	45.762	0	317.12	0	91.9	0	25.37	0	0.4464	4	0.1152	4	0.000766	1	-1E+10	1	2.25	1	8.5500	8	8.1614	8	2328	0	1950	8	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	40.23	0	0.5446	0	34.2938	0	27.506	0	39.832	0	319.02	0	92.5	0	25.50	0	0.2880	4	0.1152	4	0.001538	1	-1E+10	1	4.25	1	8.5623	8	8.1731	8	2329	0	1942	8	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	33.87	0	0.5475	0	34.2892	0	27.502	0	33.535	0	321.14	0	93.1	0	25.38	0	0.4032	4	0.1152	4	0.000936	1	-1E+10	1	2.69	1	8.5829	8	8.1929	8	2328	0	1929	8	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	28.31	0	0.5486	0	34.2889	0	27.502	0	28.031	0	320.78	0	93.0	0	25.35	0	0.3420	4	0.1152	4	0.000834	1	-1E+10	1	2.42	1	8.5853	8	8.1951	8	2328	0	1927	8	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	24.04	0	0.5476	0	34.2896	0	27.502	0	23.803	0	321.26	0	93.1	0	25.40	0	0.3492	4	0.1152	4	0.003081	1	-1E+10	1	8.26	1	8.5723	8	8.1823	8	2328	0	1935	8	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	21.12	0	0.5474	0	34.2888	0	27.502	0	20.912	0	321.55	0	93.2	0	25.44	0	0.3312	4	0.1152	4	0.001458	1	-1E+10	1	4.05	1	8.5658	8	8.1759	8	2328	0	1940	8	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	18.23	0	0.5467	0	34.2888	0	27.502	0	18.050	0	321.78	0	93.3	0	25.43	0	0.3456	4	0.1152	4	0.000846	1	-1E+10	1	2.45	1	8.5794	8	8.1889	8	2327	0	1931	8	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	14.83	0	0.5482	0	34.2892	0	27.502	0	14.684	0	322.06	0	93.4	0	25.46	0	0.3636	4	0.1152	4	0.000880	1	-1E+10	1	2.54	1	8.5827	8	8.1921	8	2328	0	1928	8	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	10.25	0	0.5479	0	34.2890	0	27.502	0	10.149	0	322.27	0	93.4	0	25.44	0	0.3456	4	0.1152	4	0.001492	1	-1E+10	1	4.13	1	8.5809	8	8.1902	8	2328	0	1930	8	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0	6.04	0	0.5482	0	34.2888	0	27.502	0	5.981	0	322.48	0	93.5	0	25.51	0	0.3456	4	0.1152	4	0.001163	1	-1E+10	1	3.28	1	8.5906	8	8.1994	8	2327	0	1923	8	 -1e10	1
5904471	82	C	04/04/2017	12:08	3.656	-65.004	0																																				
